event-id,timestamp,location-long,location-lat,behavioural-classification,ground-speed,heading,height-raw,manually-marked-outlier,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#behaviour,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#deployment-special-event,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#migration-state,visible,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
2333915,2007-07-27 15:00:00.000,-107.54983,53.55267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331089.44010187907,5936777.5878015775,"13N","Pacific Standard Time",2007-07-27 08:00:00.000
2333916,2007-07-27 16:00:00.000,-107.55,53.553,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331079.4956813848,5936814.693665284,"13N","Pacific Standard Time",2007-07-27 09:00:00.000
2333917,2007-07-27 17:00:00.000,-107.5595,53.59867,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330633.00704306795,5941916.687220805,"13N","Pacific Standard Time",2007-07-27 10:00:00.000
2333918,2007-07-27 18:00:00.000,-107.56883,53.60717,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330049.88500631973,5942884.306677714,"13N","Pacific Standard Time",2007-07-27 11:00:00.000
2333919,2007-07-27 19:00:00.000,-107.5685,53.60483,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330062.31534425635,5942623.263424402,"13N","Pacific Standard Time",2007-07-27 12:00:00.000
2333920,2007-07-27 20:00:00.000,-107.58267,53.60367,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329120.29951463407,5942528.188085174,"13N","Pacific Standard Time",2007-07-27 13:00:00.000
2333921,2007-07-27 21:00:00.000,-107.54633,53.56033,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331351.7266116764,5937621.234149598,"13N","Pacific Standard Time",2007-07-27 14:00:00.000
2333922,2007-07-27 22:00:00.000,-107.55433,53.54867,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330775.4365738895,5936343.395138792,"13N","Pacific Standard Time",2007-07-27 15:00:00.000
2333923,2007-07-27 23:00:00.000,-107.52917,53.53183,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332375.4311661271,5934410.942653068,"13N","Pacific Standard Time",2007-07-27 16:00:00.000
2333924,2007-07-28 00:00:00.000,-107.52617,53.53867,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332601.21507947706,5935164.63086115,"13N","Pacific Standard Time",2007-07-27 17:00:00.000
2333925,2007-07-28 01:00:00.000,-107.52783,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332506.3597469141,5935594.507673896,"13N","Pacific Standard Time",2007-07-27 18:00:00.000
2333926,2007-07-28 02:00:00.000,-107.528,53.54267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332495.7691266673,5935613.815005626,"13N","Pacific Standard Time",2007-07-27 19:00:00.000
2333927,2007-07-28 03:00:00.000,-107.52767,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332516.9593039141,5935594.131318007,"13N","Pacific Standard Time",2007-07-27 20:00:00.000
2333928,2007-07-28 04:00:00.000,-107.52767,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332516.9593039141,5935594.131318007,"13N","Pacific Standard Time",2007-07-27 21:00:00.000
2333929,2007-07-28 05:00:00.000,-107.52783,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332506.3597469141,5935594.507673896,"13N","Pacific Standard Time",2007-07-27 22:00:00.000
2333930,2007-07-28 06:00:00.000,-107.52767,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332516.28798446537,5935575.223889555,"13N","Pacific Standard Time",2007-07-27 23:00:00.000
2333931,2007-07-28 07:00:00.000,-107.52783,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332505.68838494027,5935575.60024613,"13N","Pacific Standard Time",2007-07-28 00:00:00.000
2333932,2007-07-28 08:00:00.000,-107.52783,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332506.3597469141,5935594.507673896,"13N","Pacific Standard Time",2007-07-28 01:00:00.000
2333933,2007-07-28 09:00:00.000,-107.52783,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332506.3597469141,5935594.507673896,"13N","Pacific Standard Time",2007-07-28 02:00:00.000
2333934,2007-07-28 10:00:00.000,-107.5275,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332528.22133364563,5935593.731465993,"13N","Pacific Standard Time",2007-07-28 03:00:00.000
2333935,2007-07-28 11:00:00.000,-107.52767,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332516.9593039141,5935594.131318007,"13N","Pacific Standard Time",2007-07-28 04:00:00.000
2333936,2007-07-28 12:00:00.000,-107.52767,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332516.28798446537,5935575.223889555,"13N","Pacific Standard Time",2007-07-28 05:00:00.000
2333937,2007-07-28 13:00:00.000,-107.52767,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332516.9593039141,5935594.131318007,"13N","Pacific Standard Time",2007-07-28 06:00:00.000
2333938,2007-07-28 14:00:00.000,-107.52783,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332506.3597469141,5935594.507673896,"13N","Pacific Standard Time",2007-07-28 07:00:00.000
2333939,2007-07-28 15:00:00.000,-107.528,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332495.0977180231,5935594.907578151,"13N","Pacific Standard Time",2007-07-28 08:00:00.000
2333940,2007-07-28 16:00:00.000,-107.53033,53.54267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332341.4137466063,5935619.298748547,"13N","Pacific Standard Time",2007-07-28 09:00:00.000
2333941,2007-07-28 17:00:00.000,-107.59583,53.56267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",328083.3934494245,5937999.89580501,"13N","Pacific Standard Time",2007-07-28 10:00:00.000
2333942,2007-07-28 18:00:00.000,-107.63117,53.6255,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326001.82995678135,5945073.670964182,"13N","Pacific Standard Time",2007-07-28 11:00:00.000
2333943,2007-07-28 19:00:00.000,-107.63133,53.62583,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325992.6095317773,5945110.764574475,"13N","Pacific Standard Time",2007-07-28 12:00:00.000
2333944,2007-07-28 20:00:00.000,-107.61667,53.59733,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326845.2458605197,5941905.260004543,"13N","Pacific Standard Time",2007-07-28 13:00:00.000
2333945,2007-07-28 21:00:00.000,-107.51967,53.55867,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",333110.59650102234,5937373.779274243,"13N","Pacific Standard Time",2007-07-28 14:00:00.000
2333946,2007-07-28 22:00:00.000,-107.48967,53.55017,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335064.19912087475,5936358.488396807,"13N","Pacific Standard Time",2007-07-28 15:00:00.000
2333947,2007-07-28 23:00:00.000,-107.48167,53.53,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335515.8888884735,5934096.652400238,"13N","Pacific Standard Time",2007-07-28 16:00:00.000
2333948,2007-07-29 00:00:00.000,-107.48367,53.532,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335391.11314750253,5934323.715691425,"13N","Pacific Standard Time",2007-07-28 17:00:00.000
2333949,2007-07-29 01:00:00.000,-107.46733,53.53467,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336484.1643570864,5934583.032644736,"13N","Pacific Standard Time",2007-07-28 18:00:00.000
2333950,2007-07-29 02:00:00.000,-107.47333,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336098.81162561895,5934948.286032137,"13N","Pacific Standard Time",2007-07-28 19:00:00.000
2333951,2007-07-29 03:00:00.000,-107.47317,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336109.4124800922,5934947.9177780645,"13N","Pacific Standard Time",2007-07-28 20:00:00.000
2333952,2007-07-29 04:00:00.000,-107.47383,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336065.68395781185,5934949.4369797725,"13N","Pacific Standard Time",2007-07-28 21:00:00.000
2333953,2007-07-29 05:00:00.000,-107.47367,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336076.28481111163,5934949.068651198,"13N","Pacific Standard Time",2007-07-28 22:00:00.000
2333954,2007-07-29 06:00:00.000,-107.47383,53.53767,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336065.06563298305,5934931.6415497875,"13N","Pacific Standard Time",2007-07-28 23:00:00.000
2333955,2007-07-29 07:00:00.000,-107.47383,53.53767,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336065.06563298305,5934931.6415497875,"13N","Pacific Standard Time",2007-07-29 00:00:00.000
2333956,2007-07-29 08:00:00.000,-107.47367,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336076.28481111163,5934949.068651198,"13N","Pacific Standard Time",2007-07-29 01:00:00.000
2333957,2007-07-29 09:00:00.000,-107.47367,53.5375,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336075.009600105,5934912.365575984,"13N","Pacific Standard Time",2007-07-29 02:00:00.000
2333958,2007-07-29 10:00:00.000,-107.47367,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336076.28481111163,5934949.068651198,"13N","Pacific Standard Time",2007-07-29 03:00:00.000
2333959,2007-07-29 11:00:00.000,-107.47367,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336076.28481111163,5934949.068651198,"13N","Pacific Standard Time",2007-07-29 04:00:00.000
2333960,2007-07-29 12:00:00.000,-107.474,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336054.4205515932,5934949.828355002,"13N","Pacific Standard Time",2007-07-29 05:00:00.000
2333961,2007-07-29 13:00:00.000,-107.47367,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336076.28481111163,5934949.068651198,"13N","Pacific Standard Time",2007-07-29 06:00:00.000
2333962,2007-07-29 14:00:00.000,-107.47383,53.538,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336066.34092935536,5934968.3446245575,"13N","Pacific Standard Time",2007-07-29 07:00:00.000
2333963,2007-07-29 15:00:00.000,-107.47383,53.53783,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336065.68395781185,5934949.4369797725,"13N","Pacific Standard Time",2007-07-29 08:00:00.000
2333964,2007-07-29 16:00:00.000,-107.47417,53.53083,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336016.10292007134,5934171.670118954,"13N","Pacific Standard Time",2007-07-29 09:00:00.000
2333965,2007-07-29 17:00:00.000,-107.5265,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332557.6442496267,5934553.696148975,"13N","Pacific Standard Time",2007-07-29 10:00:00.000
2333966,2007-07-29 18:00:00.000,-107.55167,53.56467,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331015.42274846416,5938116.592481025,"13N","Pacific Standard Time",2007-07-29 11:00:00.000
2333967,2007-07-29 19:00:00.000,-107.54917,53.56533,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331183.5825631766,5938184.065727423,"13N","Pacific Standard Time",2007-07-29 12:00:00.000
2333968,2007-07-29 20:00:00.000,-107.5715,53.5745,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329741.9433835166,5939257.137976363,"13N","Pacific Standard Time",2007-07-29 13:00:00.000
2333969,2007-07-30 00:00:00.000,-107.54883,53.565,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331204.7799192147,5938146.556848761,"13N","Pacific Standard Time",2007-07-29 17:00:00.000
2333970,2007-07-30 01:00:00.000,-107.5495,53.55267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331111.29633178713,5936776.804918111,"13N","Pacific Standard Time",2007-07-29 18:00:00.000
2333971,2007-07-30 02:00:00.000,-107.5495,53.55267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331111.29633178713,5936776.804918111,"13N","Pacific Standard Time",2007-07-29 19:00:00.000
2333972,2007-07-30 12:00:00.000,-107.54933,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331121.87843633036,5936757.494292763,"13N","Pacific Standard Time",2007-07-30 05:00:00.000
2333973,2007-07-30 13:00:00.000,-107.54917,53.5525,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331132.4754398231,5936757.114774037,"13N","Pacific Standard Time",2007-07-30 06:00:00.000
2333974,2007-07-30 14:00:00.000,-107.54883,53.552,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331153.0028082729,5936700.698485826,"13N","Pacific Standard Time",2007-07-30 07:00:00.000
2333975,2007-07-30 18:00:00.000,-107.48283,53.49983,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335322.03613817866,5930743.798609678,"13N","Pacific Standard Time",2007-07-30 11:00:00.000
2333976,2007-07-30 19:00:00.000,-107.5485,53.58583,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331309.60017314565,5940462.489823256,"13N","Pacific Standard Time",2007-07-30 12:00:00.000
2333977,2007-07-30 20:00:00.000,-107.49217,53.54317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",334871.354079342,5935585.734901996,"13N","Pacific Standard Time",2007-07-30 13:00:00.000
2333978,2007-07-30 21:00:00.000,-107.5265,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332557.6442496267,5934553.696148975,"13N","Pacific Standard Time",2007-07-30 14:00:00.000
2333979,2007-07-30 22:00:00.000,-107.528,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332494.4263108664,5935576.000151113,"13N","Pacific Standard Time",2007-07-30 15:00:00.000
2333980,2007-07-30 23:00:00.000,-107.528,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332494.4263108664,5935576.000151113,"13N","Pacific Standard Time",2007-07-30 16:00:00.000
2333981,2007-07-31 00:00:00.000,-107.52833,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332473.23613376665,5935595.6839397065,"13N","Pacific Standard Time",2007-07-30 17:00:00.000
2333982,2007-07-31 01:00:00.000,-107.528,53.54217,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332493.79439960676,5935558.204926064,"13N","Pacific Standard Time",2007-07-30 18:00:00.000
2333983,2007-07-31 02:00:00.000,-107.52783,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332505.68838494027,5935575.60024613,"13N","Pacific Standard Time",2007-07-30 19:00:00.000
2333984,2007-07-31 03:00:00.000,-107.52767,53.54283,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332518.2624576774,5935630.83397448,"13N","Pacific Standard Time",2007-07-30 20:00:00.000
2333985,2007-07-31 04:00:00.000,-107.52783,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332506.3597469141,5935594.507673896,"13N","Pacific Standard Time",2007-07-30 21:00:00.000
2333986,2007-07-31 05:00:00.000,-107.528,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332495.0977180231,5935594.907578151,"13N","Pacific Standard Time",2007-07-30 22:00:00.000
2333987,2007-07-31 06:00:00.000,-107.528,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332494.4263108664,5935576.000151113,"13N","Pacific Standard Time",2007-07-30 23:00:00.000
2333988,2007-07-31 07:00:00.000,-107.528,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332494.4263108664,5935576.000151113,"13N","Pacific Standard Time",2007-07-31 00:00:00.000
2333989,2007-07-31 08:00:00.000,-107.528,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332494.4263108664,5935576.000151113,"13N","Pacific Standard Time",2007-07-31 01:00:00.000
2333990,2007-07-31 09:00:00.000,-107.528,53.5425,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332495.0977180231,5935594.907578151,"13N","Pacific Standard Time",2007-07-31 02:00:00.000
2333991,2007-07-31 10:00:00.000,-107.528,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332494.4263108664,5935576.000151113,"13N","Pacific Standard Time",2007-07-31 03:00:00.000
2333992,2007-07-31 11:00:00.000,-107.52783,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332505.68838494027,5935575.60024613,"13N","Pacific Standard Time",2007-07-31 04:00:00.000
2333993,2007-07-31 12:00:00.000,-107.52833,53.542,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332471.261153116,5935540.073865584,"13N","Pacific Standard Time",2007-07-31 05:00:00.000
2333994,2007-07-31 13:00:00.000,-107.52783,53.54233,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332505.68838494027,5935575.60024613,"13N","Pacific Standard Time",2007-07-31 06:00:00.000
2333995,2007-07-31 14:00:00.000,-107.528,53.54217,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332493.79439960676,5935558.204926064,"13N","Pacific Standard Time",2007-07-31 07:00:00.000
2333996,2007-07-31 15:00:00.000,-107.4925,53.53067,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",334800.82173597114,5934196.238206703,"13N","Pacific Standard Time",2007-07-31 08:00:00.000
2333997,2007-07-31 16:00:00.000,-107.48533,53.53183,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335280.45445230295,5934308.646376768,"13N","Pacific Standard Time",2007-07-31 09:00:00.000
2333998,2007-07-31 17:00:00.000,-107.47483,53.53683,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335995.56256092933,5934840.518167108,"13N","Pacific Standard Time",2007-07-31 10:00:00.000
2333999,2007-07-31 18:00:00.000,-107.4675,53.53467,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336472.90009491664,5934583.423004138,"13N","Pacific Standard Time",2007-07-31 11:00:00.000
2334000,2007-07-31 19:00:00.000,-107.47533,53.5365,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335961.15807177627,5934804.966768804,"13N","Pacific Standard Time",2007-07-31 12:00:00.000
2334001,2007-07-31 20:00:00.000,-107.53067,53.533,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332280.6604893488,5934544.60175473,"13N","Pacific Standard Time",2007-07-31 13:00:00.000
2334002,2007-07-31 21:00:00.000,-107.531,53.5325,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332256.8171942093,5934489.769046968,"13N","Pacific Standard Time",2007-07-31 14:00:00.000
2334003,2007-07-31 22:00:00.000,-107.47617,53.52117,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335846.2094362389,5933101.880417289,"13N","Pacific Standard Time",2007-07-31 15:00:00.000
2334004,2007-07-31 23:00:00.000,-107.485,53.53267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335305.582391384,5934401.308847674,"13N","Pacific Standard Time",2007-07-31 16:00:00.000
2334005,2007-08-01 03:00:00.000,-107.48267,53.533,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335461.25553971564,5934432.625860809,"13N","Pacific Standard Time",2007-07-31 20:00:00.000
2334006,2007-08-01 04:00:00.000,-107.4825,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335473.1794419697,5934451.140688649,"13N","Pacific Standard Time",2007-07-31 21:00:00.000
2334007,2007-08-01 05:00:00.000,-107.48283,53.5335,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335452.5926855472,5934488.606122899,"13N","Pacific Standard Time",2007-07-31 22:00:00.000
2334008,2007-08-01 06:00:00.000,-107.4825,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335473.1794419697,5934451.140688649,"13N","Pacific Standard Time",2007-07-31 23:00:00.000
2334009,2007-08-01 07:00:00.000,-107.4825,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335473.1794419697,5934451.140688649,"13N","Pacific Standard Time",2007-08-01 00:00:00.000
2334010,2007-08-01 08:00:00.000,-107.48283,53.53333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335451.9333608805,5934469.6985275075,"13N","Pacific Standard Time",2007-08-01 01:00:00.000
2334011,2007-08-01 09:00:00.000,-107.48283,53.533,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335450.653499522,5934432.995549474,"13N","Pacific Standard Time",2007-08-01 02:00:00.000
2334012,2007-08-01 10:00:00.000,-107.4825,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335473.1794419697,5934451.140688649,"13N","Pacific Standard Time",2007-08-01 03:00:00.000
2334013,2007-08-01 11:00:00.000,-107.4825,53.53317,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335473.1794419697,5934451.140688649,"13N","Pacific Standard Time",2007-08-01 04:00:00.000
2334014,2007-08-01 12:00:00.000,-107.48267,53.53333,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335462.53531853843,5934469.328840148,"13N","Pacific Standard Time",2007-08-01 05:00:00.000
2334015,2007-08-01 13:00:00.000,-107.48217,53.53267,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335493.10740235285,5934394.767755642,"13N","Pacific Standard Time",2007-08-01 06:00:00.000
2334016,2007-08-01 14:00:00.000,-107.48183,53.5325,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",335514.9778651075,5934375.074804498,"13N","Pacific Standard Time",2007-08-01 07:00:00.000
2334017,2007-08-01 15:00:00.000,-107.4675,53.53467,,,,,,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",336472.90009491664,5934583.423004138,"13N","Pacific Standard Time",2007-08-01 08:00:00.000
